sensor_id,building_id,timestamp,voltage,temperature,end_of_life_date
SEN_490,B010,2025-03-29,3.8208,-4.94,
SEN_490,B010,2025-03-30,3.8438,1.21,
SEN_490,B010,2025-03-31,3.8587,-4.4,
SEN_490,B010,2025-04-01,3.8215,6.23,
SEN_490,B010,2025-04-02,3.8521,5.35,
SEN_490,B010,2025-04-03,3.8378,2.27,
SEN_490,B010,2025-04-04,3.8583,1.17,
SEN_490,B010,2025-04-05,3.8383,3.51,
SEN_490,B010,2025-04-06,3.857,5.54,
SEN_490,B010,2025-04-07,3.8277,4.04,
SEN_490,B010,2025-04-08,3.8703,7.68,
SEN_490,B010,2025-04-09,3.8364,7.74,
SEN_490,B010,2025-04-10,3.792,5.56,
SEN_490,B010,2025-04-11,3.8222,2.46,
SEN_490,B010,2025-04-12,3.7935,9.39,
SEN_490,B010,2025-04-13,3.7827,4.81,
SEN_490,B010,2025-04-14,3.7969,4.6,
SEN_490,B010,2025-04-15,3.7782,4.39,
SEN_490,B010,2025-04-16,3.8328,1.49,
SEN_490,B010,2025-04-17,3.8153,4.01,
SEN_490,B010,2025-04-18,3.8165,5.15,
SEN_490,B010,2025-04-19,3.8405,2.88,
SEN_490,B010,2025-04-20,3.7993,11.72,
SEN_490,B010,2025-04-21,3.8286,6.14,
SEN_490,B010,2025-04-22,3.8203,6.63,
SEN_490,B010,2025-04-23,3.8123,5.26,
SEN_490,B010,2025-04-24,3.8314,4.67,
SEN_490,B010,2025-04-25,3.7844,3.35,
SEN_490,B010,2025-04-26,3.828,2.85,
SEN_490,B010,2025-04-27,3.826,2.23,
SEN_490,B010,2025-04-28,3.8017,5.65,
SEN_490,B010,2025-04-29,3.8054,4.21,
SEN_490,B010,2025-04-30,3.7936,7.14,
SEN_490,B010,2025-05-01,3.83,7.49,
SEN_490,B010,2025-05-02,3.8178,16.18,
SEN_490,B010,2025-05-03,3.8117,12.23,
SEN_490,B010,2025-05-04,3.7915,8.75,
SEN_490,B010,2025-05-05,3.7761,17.71,
SEN_490,B010,2025-05-06,3.7895,11.81,
SEN_490,B010,2025-05-07,3.7852,10.76,
SEN_490,B010,2025-05-08,3.7649,9.56,
SEN_490,B010,2025-05-09,3.7848,12.51,
SEN_490,B010,2025-05-10,3.8058,11.29,
SEN_490,B010,2025-05-11,3.7829,7.55,
SEN_490,B010,2025-05-12,3.7892,8.49,
SEN_490,B010,2025-05-13,3.7847,10.99,
SEN_490,B010,2025-05-14,3.8003,16.03,
SEN_490,B010,2025-05-15,3.79,6.82,
SEN_490,B010,2025-05-16,3.7928,6.41,
SEN_490,B010,2025-05-17,3.771,7.93,
SEN_490,B010,2025-05-18,3.755,11.82,
SEN_490,B010,2025-05-19,3.773,12.83,
SEN_490,B010,2025-05-20,3.7695,8.49,
SEN_490,B010,2025-05-21,3.7618,8.42,
SEN_490,B010,2025-05-22,3.814,11.31,
SEN_490,B010,2025-05-23,3.7636,12.86,
SEN_490,B010,2025-05-24,3.7467,9.53,
SEN_490,B010,2025-05-25,3.7663,10.32,
SEN_490,B010,2025-05-26,3.785,9.14,
SEN_490,B010,2025-05-27,3.7792,10.23,
SEN_490,B010,2025-05-28,3.7728,12.4,
SEN_490,B010,2025-05-29,3.7683,11.74,
SEN_490,B010,2025-05-30,3.783,13.57,
SEN_490,B010,2025-05-31,3.7944,8.77,
SEN_490,B010,2025-06-01,3.7687,15.29,
SEN_490,B010,2025-06-02,3.7867,17.25,
SEN_490,B010,2025-06-03,3.7703,17.77,
SEN_490,B010,2025-06-04,3.7393,15.28,
SEN_490,B010,2025-06-05,3.78,19.69,
SEN_490,B010,2025-06-06,3.7729,14.89,
SEN_490,B010,2025-06-07,3.7815,14.16,
SEN_490,B010,2025-06-08,3.7864,20.14,
SEN_490,B010,2025-06-09,3.7662,19.12,
SEN_490,B010,2025-06-10,3.7616,19.88,
SEN_490,B010,2025-06-11,3.7378,9.0,
SEN_490,B010,2025-06-12,3.7582,12.74,
SEN_490,B010,2025-06-13,3.7475,18.73,
SEN_490,B010,2025-06-14,3.7471,17.04,
SEN_490,B010,2025-06-15,3.7535,20.06,
SEN_490,B010,2025-06-16,3.7464,12.01,
SEN_490,B010,2025-06-17,3.7482,15.44,
SEN_490,B010,2025-06-18,3.7634,14.23,
SEN_490,B010,2025-06-19,3.7384,20.17,
SEN_490,B010,2025-06-20,3.744,13.92,
SEN_490,B010,2025-06-21,3.7246,18.23,
SEN_490,B010,2025-06-22,3.7352,19.96,
SEN_490,B010,2025-06-23,3.7525,14.48,
SEN_490,B010,2025-06-24,3.7619,9.68,
SEN_490,B010,2025-06-25,3.7768,23.4,
SEN_490,B010,2025-06-26,3.7585,18.39,
SEN_490,B010,2025-06-27,3.7383,15.81,
SEN_490,B010,2025-06-28,3.7264,12.7,
SEN_490,B010,2025-06-29,3.7494,13.41,
SEN_490,B010,2025-06-30,3.7292,15.45,
SEN_490,B010,2025-07-01,3.7408,18.5,
SEN_490,B010,2025-07-02,3.7064,20.92,
SEN_490,B010,2025-07-03,3.7538,18.42,
SEN_490,B010,2025-07-04,3.7729,20.83,
SEN_490,B010,2025-07-05,3.747,17.6,
SEN_490,B010,2025-07-06,3.7281,11.81,
SEN_490,B010,2025-07-07,3.7509,17.25,
SEN_490,B010,2025-07-08,3.7132,20.11,
SEN_490,B010,2025-07-09,3.708,16.81,
SEN_490,B010,2025-07-10,3.7368,20.67,
SEN_490,B010,2025-07-11,3.6974,11.73,
SEN_490,B010,2025-07-12,3.7404,17.43,
SEN_490,B010,2025-07-13,3.7293,13.01,
SEN_490,B010,2025-07-14,3.7194,15.79,
SEN_490,B010,2025-07-15,3.7205,18.53,
SEN_490,B010,2025-07-16,3.7796,11.19,
SEN_490,B010,2025-07-17,3.7204,21.72,
SEN_490,B010,2025-07-18,3.7194,16.12,
SEN_490,B010,2025-07-19,3.713,15.9,
SEN_490,B010,2025-07-20,3.7028,21.4,
SEN_490,B010,2025-07-21,3.7333,19.18,
SEN_490,B010,2025-07-22,3.7144,20.63,
SEN_490,B010,2025-07-23,3.7441,16.23,
SEN_490,B010,2025-07-24,3.6985,22.45,
SEN_490,B010,2025-07-25,3.691,19.56,
SEN_490,B010,2025-07-26,3.7414,16.47,
SEN_490,B010,2025-07-27,3.7028,16.35,
SEN_490,B010,2025-07-28,3.7069,19.48,
SEN_490,B010,2025-07-29,3.7155,19.0,
SEN_490,B010,2025-07-30,3.7135,11.64,
SEN_490,B010,2025-07-31,3.6494,18.15,
SEN_490,B010,2025-08-01,3.7172,16.36,
SEN_490,B010,2025-08-02,3.7033,19.97,
SEN_490,B010,2025-08-03,3.7076,15.9,
SEN_490,B010,2025-08-04,3.6931,16.72,
SEN_490,B010,2025-08-05,3.6797,13.18,
SEN_490,B010,2025-08-06,3.7123,20.83,
SEN_490,B010,2025-08-07,3.6708,16.85,
SEN_490,B010,2025-08-08,3.6835,21.21,
SEN_490,B010,2025-08-09,3.694,21.84,
SEN_490,B010,2025-08-10,3.7029,15.11,
SEN_490,B010,2025-08-11,3.6788,16.92,
SEN_490,B010,2025-08-12,3.6631,17.78,
SEN_490,B010,2025-08-13,3.6759,19.44,
SEN_490,B010,2025-08-14,3.6655,12.04,
SEN_490,B010,2025-08-15,3.6802,29.35,
SEN_490,B010,2025-08-16,3.6411,21.43,
SEN_490,B010,2025-08-17,3.652,17.6,
SEN_490,B010,2025-08-18,3.6716,14.59,
SEN_490,B010,2025-08-19,3.7037,23.1,
SEN_490,B010,2025-08-20,3.6882,15.34,
SEN_490,B010,2025-08-21,3.6614,18.29,
SEN_490,B010,2025-08-22,3.7052,11.85,
SEN_490,B010,2025-08-23,3.6784,21.16,
SEN_490,B010,2025-08-24,3.6709,16.16,
SEN_490,B010,2025-08-25,3.6975,18.25,
SEN_490,B010,2025-08-26,3.6594,17.23,
SEN_490,B010,2025-08-27,3.6749,18.86,
SEN_490,B010,2025-08-28,3.6161,20.17,
SEN_490,B010,2025-08-29,3.6697,15.82,
SEN_490,B010,2025-08-30,3.6756,13.64,
SEN_490,B010,2025-08-31,3.6578,14.69,
SEN_490,B010,2025-09-01,3.7045,11.53,
SEN_490,B010,2025-09-02,3.6782,11.62,
SEN_490,B010,2025-09-03,3.697,8.29,
SEN_490,B010,2025-09-04,3.6503,10.76,
SEN_490,B010,2025-09-05,3.6462,11.49,
SEN_490,B010,2025-09-06,3.6845,9.89,
SEN_490,B010,2025-09-07,3.6467,12.3,
SEN_490,B010,2025-09-08,3.6381,18.12,
SEN_490,B010,2025-09-09,3.6184,13.47,
SEN_490,B010,2025-09-10,3.66,9.25,
SEN_490,B010,2025-09-11,3.6472,14.72,
SEN_490,B010,2025-09-12,3.633,18.42,
SEN_490,B010,2025-09-13,3.6385,10.84,
SEN_490,B010,2025-09-14,3.6849,12.78,
SEN_490,B010,2025-09-15,3.6296,18.0,
SEN_490,B010,2025-09-16,3.6113,9.66,
SEN_490,B010,2025-09-17,3.6775,15.01,
SEN_490,B010,2025-09-18,3.6519,12.41,
SEN_490,B010,2025-09-19,3.6239,14.66,
SEN_490,B010,2025-09-20,3.6197,12.6,
SEN_490,B010,2025-09-21,3.6441,15.18,
SEN_490,B010,2025-09-22,3.6437,11.92,
SEN_490,B010,2025-09-23,3.6447,11.23,
SEN_490,B010,2025-09-24,3.6665,11.25,
SEN_490,B010,2025-09-25,3.6737,8.73,
SEN_490,B010,2025-09-26,3.6543,14.07,
SEN_490,B010,2025-09-27,3.6366,4.75,
SEN_490,B010,2025-09-28,3.6402,8.47,
SEN_490,B010,2025-09-29,3.6593,8.09,
SEN_490,B010,2025-09-30,3.6403,15.83,
SEN_490,B010,2025-10-01,3.6391,4.04,
SEN_490,B010,2025-10-02,3.6007,6.76,
SEN_490,B010,2025-10-03,3.6163,7.43,
SEN_490,B010,2025-10-04,3.65,8.32,
SEN_490,B010,2025-10-05,3.6082,3.82,
SEN_490,B010,2025-10-06,3.6044,8.04,
SEN_490,B010,2025-10-07,3.6307,8.59,
SEN_490,B010,2025-10-08,3.6346,6.13,
SEN_490,B010,2025-10-09,3.5946,5.98,
SEN_490,B010,2025-10-10,3.6462,4.1,
SEN_490,B010,2025-10-11,3.6388,7.48,
SEN_490,B010,2025-10-12,3.6104,6.94,
SEN_490,B010,2025-10-13,3.6274,8.85,
SEN_490,B010,2025-10-14,3.6464,3.52,
SEN_490,B010,2025-10-15,3.6009,10.46,
SEN_490,B010,2025-10-16,3.6348,7.78,
SEN_490,B010,2025-10-17,3.6582,6.72,
SEN_490,B010,2025-10-18,3.6166,5.83,
SEN_490,B010,2025-10-19,3.5956,14.07,
SEN_490,B010,2025-10-20,3.6257,7.19,
SEN_490,B010,2025-10-21,3.5987,9.06,
SEN_490,B010,2025-10-22,3.6113,10.49,
SEN_490,B010,2025-10-23,3.6309,5.26,
SEN_490,B010,2025-10-24,3.6112,3.39,
SEN_490,B010,2025-10-25,3.6062,6.29,
SEN_490,B010,2025-10-26,3.6001,9.62,
SEN_490,B010,2025-10-27,3.5851,4.59,
SEN_490,B010,2025-10-28,3.5714,11.44,
SEN_490,B010,2025-10-29,3.6146,7.03,
SEN_490,B010,2025-10-30,3.6051,6.79,
SEN_490,B010,2025-10-31,3.5946,6.94,
SEN_490,B010,2025-11-01,3.5538,3.91,
SEN_490,B010,2025-11-02,3.6318,3.77,
SEN_490,B010,2025-11-03,3.6115,1.34,
SEN_490,B010,2025-11-04,3.6031,0.58,
SEN_490,B010,2025-11-05,3.5972,-1.04,
SEN_490,B010,2025-11-06,3.5578,4.55,
SEN_490,B010,2025-11-07,3.5829,0.2,
SEN_490,B010,2025-11-08,3.6071,9.3,
SEN_490,B010,2025-11-09,3.6314,1.06,
SEN_490,B010,2025-11-10,3.5813,5.25,
SEN_490,B010,2025-11-11,3.6198,2.19,
SEN_490,B010,2025-11-12,3.5906,5.04,
SEN_490,B010,2025-11-13,3.5986,3.86,
SEN_490,B010,2025-11-14,3.5754,4.63,
SEN_490,B010,2025-11-15,3.5877,-0.72,
SEN_490,B010,2025-11-16,3.6207,-2.75,
SEN_490,B010,2025-11-17,3.5691,2.83,
SEN_490,B010,2025-11-18,3.5495,1.01,
SEN_490,B010,2025-11-19,3.6091,0.73,
SEN_490,B010,2025-11-20,3.555,-3.47,
SEN_491,B011,2025-05-21,3.8382,7.67,
SEN_491,B011,2025-05-22,3.8227,9.98,
SEN_491,B011,2025-05-23,3.8314,7.23,
SEN_491,B011,2025-05-24,3.8153,9.27,
SEN_491,B011,2025-05-25,3.8337,10.61,
SEN_491,B011,2025-05-26,3.8275,11.17,
SEN_491,B011,2025-05-27,3.853,15.17,
SEN_491,B011,2025-05-28,3.8499,13.2,
SEN_491,B011,2025-05-29,3.8128,18.92,
SEN_491,B011,2025-05-30,3.8103,15.29,
SEN_491,B011,2025-05-31,3.8336,14.32,
SEN_491,B011,2025-06-01,3.8252,17.1,
SEN_491,B011,2025-06-02,3.8187,19.47,
SEN_491,B011,2025-06-03,3.7981,18.95,
SEN_491,B011,2025-06-04,3.7943,16.97,
SEN_491,B011,2025-06-05,3.8068,11.76,
SEN_491,B011,2025-06-06,3.7942,18.12,
SEN_491,B011,2025-06-07,3.8514,16.78,
SEN_491,B011,2025-06-08,3.8199,16.61,
SEN_491,B011,2025-06-09,3.7915,17.42,
SEN_491,B011,2025-06-10,3.7752,14.13,
SEN_491,B011,2025-06-11,3.7762,10.24,
SEN_491,B011,2025-06-12,3.7934,9.84,
SEN_491,B011,2025-06-13,3.7899,17.27,
SEN_491,B011,2025-06-14,3.7808,15.58,
SEN_491,B011,2025-06-15,3.7851,15.86,
SEN_491,B011,2025-06-16,3.7576,17.5,
SEN_491,B011,2025-06-17,3.7827,20.66,
SEN_491,B011,2025-06-18,3.7778,12.84,
SEN_491,B011,2025-06-19,3.7433,19.93,
SEN_491,B011,2025-06-20,3.7403,8.75,
SEN_491,B011,2025-06-21,3.7382,21.52,
SEN_491,B011,2025-06-22,3.7556,17.86,
SEN_491,B011,2025-06-23,3.7805,22.86,
SEN_491,B011,2025-06-24,3.7448,17.18,
SEN_491,B011,2025-06-25,3.7128,19.14,
SEN_491,B011,2025-06-26,3.753,13.81,
SEN_491,B011,2025-06-27,3.745,10.96,
SEN_491,B011,2025-06-28,3.747,11.06,
SEN_491,B011,2025-06-29,3.7359,15.36,
SEN_491,B011,2025-06-30,3.7351,16.89,
SEN_491,B011,2025-07-01,3.7136,20.25,
SEN_491,B011,2025-07-02,3.7634,13.29,
SEN_491,B011,2025-07-03,3.7241,15.44,
SEN_491,B011,2025-07-04,3.7123,20.06,
SEN_491,B011,2025-07-05,3.7247,13.53,
SEN_491,B011,2025-07-06,3.7588,15.06,
SEN_491,B011,2025-07-07,3.7483,18.85,
SEN_491,B011,2025-07-08,3.729,17.23,
SEN_491,B011,2025-07-09,3.7011,16.78,
SEN_491,B011,2025-07-10,3.7247,14.29,
SEN_491,B011,2025-07-11,3.697,19.73,
SEN_491,B011,2025-07-12,3.7221,16.28,
SEN_491,B011,2025-07-13,3.6981,16.6,
SEN_491,B011,2025-07-14,3.7019,24.04,
SEN_491,B011,2025-07-15,3.6883,15.77,
SEN_491,B011,2025-07-16,3.6987,22.33,
SEN_491,B011,2025-07-17,3.6645,17.38,
SEN_491,B011,2025-07-18,3.7067,11.17,
SEN_491,B011,2025-07-19,3.6842,12.78,
SEN_491,B011,2025-07-20,3.7007,15.31,
SEN_491,B011,2025-07-21,3.7022,17.34,
SEN_491,B011,2025-07-22,3.6927,18.74,
SEN_491,B011,2025-07-23,3.6965,20.07,
SEN_491,B011,2025-07-24,3.6761,22.25,
SEN_491,B011,2025-07-25,3.6756,13.62,
SEN_491,B011,2025-07-26,3.676,18.16,
SEN_491,B011,2025-07-27,3.6799,15.4,
SEN_491,B011,2025-07-28,3.6903,15.28,
SEN_491,B011,2025-07-29,3.6928,21.07,
SEN_491,B011,2025-07-30,3.6369,17.42,
SEN_491,B011,2025-07-31,3.6738,18.65,
SEN_491,B011,2025-08-01,3.6367,13.77,
SEN_491,B011,2025-08-02,3.6864,22.04,
SEN_491,B011,2025-08-03,3.6539,19.86,
SEN_491,B011,2025-08-04,3.6631,14.69,
SEN_491,B011,2025-08-05,3.6928,15.36,
SEN_491,B011,2025-08-06,3.6302,22.28,
SEN_491,B011,2025-08-07,3.6278,19.3,
SEN_491,B011,2025-08-08,3.6602,18.85,
SEN_491,B011,2025-08-09,3.6355,18.52,
SEN_491,B011,2025-08-10,3.6505,20.08,
SEN_491,B011,2025-08-11,3.6255,14.61,
SEN_491,B011,2025-08-12,3.6319,17.97,
SEN_491,B011,2025-08-13,3.6207,23.32,
SEN_491,B011,2025-08-14,3.611,17.02,
SEN_491,B011,2025-08-15,3.589,19.01,
SEN_491,B011,2025-08-16,3.6301,17.38,
SEN_491,B011,2025-08-17,3.6294,20.02,
SEN_491,B011,2025-08-18,3.609,16.88,
SEN_491,B011,2025-08-19,3.6114,18.47,
SEN_491,B011,2025-08-20,3.595,17.7,
SEN_491,B011,2025-08-21,3.5727,17.64,
SEN_491,B011,2025-08-22,3.5923,18.72,
SEN_491,B011,2025-08-23,3.6071,18.62,
SEN_491,B011,2025-08-24,3.5892,18.72,
SEN_491,B011,2025-08-25,3.5658,21.79,
SEN_491,B011,2025-08-26,3.598,21.39,
SEN_491,B011,2025-08-27,3.6148,15.85,
SEN_491,B011,2025-08-28,3.5783,21.28,
SEN_491,B011,2025-08-29,3.5855,25.14,
SEN_491,B011,2025-08-30,3.5784,15.79,
SEN_491,B011,2025-08-31,3.5637,13.79,
SEN_491,B011,2025-09-01,3.602,8.35,
SEN_491,B011,2025-09-02,3.5755,12.93,
SEN_491,B011,2025-09-03,3.5655,9.35,
SEN_491,B011,2025-09-04,3.5557,8.28,
SEN_491,B011,2025-09-05,3.5903,10.58,
SEN_491,B011,2025-09-06,3.5952,11.36,
SEN_491,B011,2025-09-07,3.5524,9.19,
SEN_491,B011,2025-09-08,3.5609,14.13,
SEN_491,B011,2025-09-09,3.5651,12.02,
SEN_491,B011,2025-09-10,3.5185,11.95,
SEN_491,B011,2025-09-11,3.5984,6.74,
SEN_491,B011,2025-09-12,3.5705,17.34,
SEN_491,B011,2025-09-13,3.552,14.06,
SEN_491,B011,2025-09-14,3.5354,14.77,
SEN_491,B011,2025-09-15,3.5672,12.05,
SEN_491,B011,2025-09-16,3.5473,15.69,
SEN_491,B011,2025-09-17,3.5673,11.64,
SEN_491,B011,2025-09-18,3.5469,10.89,
SEN_491,B011,2025-09-19,3.5455,18.89,
SEN_491,B011,2025-09-20,3.5122,13.0,
SEN_491,B011,2025-09-21,3.5137,14.5,
SEN_491,B011,2025-09-22,3.5247,8.51,
SEN_491,B011,2025-09-23,3.5159,11.9,
SEN_491,B011,2025-09-24,3.5299,13.09,
SEN_491,B011,2025-09-25,3.537,14.67,
SEN_491,B011,2025-09-26,3.5154,16.61,
SEN_491,B011,2025-09-27,3.4817,14.37,
SEN_491,B011,2025-09-28,3.5118,13.55,
SEN_491,B011,2025-09-29,3.5053,8.78,
SEN_491,B011,2025-09-30,3.5202,12.1,
SEN_491,B011,2025-10-01,3.5039,6.94,
SEN_491,B011,2025-10-02,3.5283,4.31,
SEN_491,B011,2025-10-03,3.5026,14.47,
SEN_491,B011,2025-10-04,3.5112,6.78,
SEN_491,B011,2025-10-05,3.4789,3.03,
SEN_491,B011,2025-10-06,3.5141,8.55,
SEN_491,B011,2025-10-07,3.499,6.67,
SEN_491,B011,2025-10-08,3.5027,5.79,
SEN_491,B011,2025-10-09,3.4849,5.71,
SEN_491,B011,2025-10-10,3.4918,15.33,
SEN_491,B011,2025-10-11,3.4983,5.78,
SEN_491,B011,2025-10-12,3.4576,3.22,
SEN_491,B011,2025-10-13,3.5145,4.37,
SEN_491,B011,2025-10-14,3.483,6.0,
SEN_491,B011,2025-10-15,3.4971,6.06,
SEN_491,B011,2025-10-16,3.4541,5.37,
SEN_491,B011,2025-10-17,3.4574,8.35,
SEN_491,B011,2025-10-18,3.467,6.2,
SEN_491,B011,2025-10-19,3.4692,7.55,
SEN_491,B011,2025-10-20,3.4393,1.28,
SEN_491,B011,2025-10-21,3.4718,4.13,
SEN_491,B011,2025-10-22,3.4594,8.98,
SEN_491,B011,2025-10-23,3.4674,2.76,
SEN_491,B011,2025-10-24,3.4689,10.51,
SEN_491,B011,2025-10-25,3.4295,9.97,
SEN_491,B011,2025-10-26,3.4842,5.98,
SEN_491,B011,2025-10-27,3.4493,4.69,
SEN_491,B011,2025-10-28,3.4314,2.26,
SEN_491,B011,2025-10-29,3.4221,3.23,
SEN_491,B011,2025-10-30,3.4549,8.09,
SEN_491,B011,2025-10-31,3.4299,9.93,
SEN_491,B011,2025-11-01,3.4319,1.46,
SEN_491,B011,2025-11-02,3.4591,6.06,
SEN_491,B011,2025-11-03,3.433,3.66,
SEN_491,B011,2025-11-04,3.4314,2.12,
SEN_491,B011,2025-11-05,3.4287,-1.38,
SEN_491,B011,2025-11-06,3.4211,-3.11,
SEN_491,B011,2025-11-07,3.4068,1.08,
SEN_491,B011,2025-11-08,3.4542,1.31,
SEN_491,B011,2025-11-09,3.4232,-0.4,
SEN_491,B011,2025-11-10,3.3758,3.91,
SEN_491,B011,2025-11-11,3.3989,4.34,
SEN_491,B011,2025-11-12,3.4176,-0.68,
SEN_491,B011,2025-11-13,3.4318,3.18,
SEN_491,B011,2025-11-14,3.3848,-0.95,
SEN_491,B011,2025-11-15,3.4198,0.48,
SEN_491,B011,2025-11-16,3.3514,1.14,
SEN_491,B011,2025-11-17,3.393,1.28,
SEN_491,B011,2025-11-18,3.4066,-0.61,
SEN_491,B011,2025-11-19,3.3991,2.71,
SEN_491,B011,2025-11-20,3.3784,0.4,
SEN_491,B011,2025-11-21,3.3968,-1.42,
SEN_491,B011,2025-11-22,3.397,4.95,
SEN_491,B011,2025-11-23,3.3824,0.99,
SEN_491,B011,2025-11-24,3.3896,1.06,
SEN_491,B011,2025-11-25,3.3925,2.48,
SEN_491,B011,2025-11-26,3.3748,5.19,
SEN_491,B011,2025-11-27,3.3306,0.01,
SEN_491,B011,2025-11-28,3.3534,4.3,
SEN_491,B011,2025-11-29,3.367,1.6,
SEN_491,B011,2025-11-30,3.3882,-6.03,
SEN_491,B011,2025-12-01,3.3046,0.14,
SEN_491,B011,2025-12-02,3.2961,-6.73,
SEN_491,B011,2025-12-03,3.2847,-1.45,
SEN_491,B011,2025-12-04,3.2945,1.95,
SEN_491,B011,2025-12-05,3.2727,1.15,
SEN_491,B011,2025-12-06,3.3014,0.36,
SEN_491,B011,2025-12-07,3.2873,-4.93,
SEN_491,B011,2025-12-08,3.2594,-0.9,
SEN_491,B011,2025-12-09,3.2527,-8.87,
SEN_491,B011,2025-12-10,3.2733,-4.26,
SEN_491,B011,2025-12-11,3.25,-4.2,
SEN_491,B011,2025-12-12,3.2871,0.12,
SEN_491,B011,2025-12-13,3.2672,-1.27,
SEN_491,B011,2025-12-14,3.2764,1.36,
SEN_491,B011,2025-12-15,3.2805,-6.81,
SEN_491,B011,2025-12-16,3.2284,-5.19,
SEN_491,B011,2025-12-17,3.252,1.88,
SEN_491,B011,2025-12-18,3.2632,-6.49,
SEN_491,B011,2025-12-19,3.2457,-1.69,
SEN_491,B011,2025-12-20,3.2381,-7.95,
SEN_491,B011,2025-12-21,3.2727,-1.24,
SEN_491,B011,2025-12-22,3.2098,5.17,
SEN_492,B012,2025-04-20,3.8796,0.11,
SEN_492,B012,2025-04-21,3.878,4.24,
SEN_492,B012,2025-04-22,3.8796,-3.58,
SEN_492,B012,2025-04-23,3.87,0.01,
SEN_492,B012,2025-04-24,3.8318,11.02,
SEN_492,B012,2025-04-25,3.8589,4.33,
SEN_492,B012,2025-04-26,3.8342,4.99,
SEN_492,B012,2025-04-27,3.8708,4.17,
SEN_492,B012,2025-04-28,3.8414,6.14,
SEN_492,B012,2025-04-29,3.8621,0.77,
SEN_492,B012,2025-04-30,3.8807,5.54,
SEN_492,B012,2025-05-01,3.8911,13.29,
SEN_492,B012,2025-05-02,3.8517,9.8,
SEN_492,B012,2025-05-03,3.8366,10.25,
SEN_492,B012,2025-05-04,3.8728,14.06,
SEN_492,B012,2025-05-05,3.8764,10.49,
SEN_492,B012,2025-05-06,3.8357,9.48,
SEN_492,B012,2025-05-07,3.8616,15.48,
SEN_492,B012,2025-05-08,3.8531,14.19,
SEN_492,B012,2025-05-09,3.8654,11.49,
SEN_492,B012,2025-05-10,3.8543,9.94,
SEN_492,B012,2025-05-11,3.8542,16.76,
SEN_492,B012,2025-05-12,3.8407,6.05,
SEN_492,B012,2025-05-13,3.8403,9.94,
SEN_492,B012,2025-05-14,3.8536,9.97,
SEN_492,B012,2025-05-15,3.8403,8.22,
SEN_492,B012,2025-05-16,3.8918,11.5,
SEN_492,B012,2025-05-17,3.8173,11.75,
SEN_492,B012,2025-05-18,3.8552,7.2,
SEN_492,B012,2025-05-19,3.8086,16.12,
SEN_492,B012,2025-05-20,3.8149,12.81,
SEN_492,B012,2025-05-21,3.8606,10.75,
SEN_492,B012,2025-05-22,3.8235,10.57,
SEN_492,B012,2025-05-23,3.8713,19.58,
SEN_492,B012,2025-05-24,3.8348,10.94,
SEN_492,B012,2025-05-25,3.8397,9.81,
SEN_492,B012,2025-05-26,3.8454,6.85,
SEN_492,B012,2025-05-27,3.8467,4.3,
SEN_492,B012,2025-05-28,3.8017,11.95,
SEN_492,B012,2025-05-29,3.8146,14.8,
SEN_492,B012,2025-05-30,3.785,14.48,
SEN_492,B012,2025-05-31,3.805,7.27,
SEN_492,B012,2025-06-01,3.8274,15.77,
SEN_492,B012,2025-06-02,3.7906,16.78,
SEN_492,B012,2025-06-03,3.806,13.15,
SEN_492,B012,2025-06-04,3.8137,10.83,
SEN_492,B012,2025-06-05,3.8072,12.18,
SEN_492,B012,2025-06-06,3.8213,15.66,
SEN_492,B012,2025-06-07,3.8125,14.93,
SEN_492,B012,2025-06-08,3.8187,15.91,
SEN_492,B012,2025-06-09,3.8002,5.58,
SEN_492,B012,2025-06-10,3.7758,17.99,
SEN_492,B012,2025-06-11,3.8134,19.29,
SEN_492,B012,2025-06-12,3.8218,16.71,
SEN_492,B012,2025-06-13,3.8275,17.32,
SEN_492,B012,2025-06-14,3.7935,18.01,
SEN_492,B012,2025-06-15,3.8322,14.25,
SEN_492,B012,2025-06-16,3.8269,18.3,
SEN_492,B012,2025-06-17,3.789,14.14,
SEN_492,B012,2025-06-18,3.8083,17.19,
SEN_492,B012,2025-06-19,3.8168,18.6,
SEN_492,B012,2025-06-20,3.8423,15.33,
SEN_492,B012,2025-06-21,3.8068,16.96,
SEN_492,B012,2025-06-22,3.7916,8.41,
SEN_492,B012,2025-06-23,3.7608,10.1,
SEN_492,B012,2025-06-24,3.7994,17.23,
SEN_492,B012,2025-06-25,3.8178,18.54,
SEN_492,B012,2025-06-26,3.8118,16.67,
SEN_492,B012,2025-06-27,3.8233,15.95,
SEN_492,B012,2025-06-28,3.8121,16.58,
SEN_492,B012,2025-06-29,3.7885,18.37,
SEN_492,B012,2025-06-30,3.7893,18.2,
SEN_492,B012,2025-07-01,3.7907,20.95,
SEN_492,B012,2025-07-02,3.79,14.72,
SEN_492,B012,2025-07-03,3.7994,18.43,
SEN_492,B012,2025-07-04,3.791,18.87,
SEN_492,B012,2025-07-05,3.7867,25.08,
SEN_492,B012,2025-07-06,3.776,9.79,
SEN_492,B012,2025-07-07,3.7951,18.07,
SEN_492,B012,2025-07-08,3.7843,19.05,
SEN_492,B012,2025-07-09,3.7613,18.58,
SEN_492,B012,2025-07-10,3.8117,15.67,
SEN_492,B012,2025-07-11,3.7871,17.19,
SEN_492,B012,2025-07-12,3.7806,19.92,
SEN_492,B012,2025-07-13,3.7753,18.47,
